attended,week_no,student_id,unit_id
0,22,UP889823,U21259
0,22,UP889961,U21259
0,22,UP890078,U21259
0,22,UP890097,U21259
0,22,UP890098,U21259
0,22,UP890112,U21259
0,22,UP890233,U21259
0,22,UP890294,U21259
0,22,UP890481,U21259
0,22,UP890493,U21259
0,22,UP890760,U21259
0,22,UP890986,U21259
0,22,UP891153,U21259
0,22,UP891226,U21259
0,22,UP891350,U21259
0,22,UP891439,U21259
0,22,UP891550,U21259
0,22,UP891556,U21259
0,22,UP891651,U21259
0,22,UP891768,U21259
0,22,UP891791,U21259
0,22,UP891884,U21259
0,22,UP891973,U21259
0,22,UP892093,U21259
0,22,UP892405,U21259
0,22,UP892483,U21259
0,22,UP892525,U21259
0,22,UP892527,U21259
0,22,UP892538,U21259
0,22,UP892655,U21259
0,22,UP892802,U21259
0,22,UP892865,U21259
0,22,UP893038,U21259
0,22,UP893057,U21259
0,22,UP893324,U21259
0,22,UP893327,U21259
0,22,UP893572,U21259
0,22,UP893573,U21259
0,22,UP893748,U21259
0,22,UP893788,U21259
0,22,UP893929,U21259
0,22,UP893940,U21259
0,22,UP894039,U21259
0,22,UP894078,U21259
0,22,UP894248,U21259
0,22,UP894455,U21259
0,22,UP894547,U21259
0,22,UP894808,U21259
0,22,UP894818,U21259
0,22,UP894881,U21259
0,22,UP894923,U21259
0,22,UP895059,U21259
0,22,UP895221,U21259
0,22,UP895249,U21259
0,22,UP895338,U21259
0,22,UP895502,U21259
0,22,UP895766,U21259
0,22,UP895793,U21259
0,22,UP895885,U21259
0,22,UP895937,U21259
0,22,UP895989,U21259
0,22,UP896020,U21259
0,22,UP896030,U21259
0,22,UP896088,U21259
0,22,UP896102,U21259
0,22,UP896106,U21259
0,22,UP896129,U21259
0,22,UP896145,U21259
0,22,UP896287,U21259
0,22,UP896391,U21259
0,22,UP896435,U21259
0,22,UP896450,U21259
0,22,UP896522,U21259
0,22,UP896605,U21259
0,22,UP896692,U21259
0,22,UP896763,U21259
0,22,UP896900,U21259
0,22,UP896919,U21259
0,22,UP896958,U21259
0,22,UP897167,U21259
0,22,UP897561,U21259
0,22,UP897812,U21259
0,22,UP897821,U21259
0,22,UP897828,U21259
0,22,UP897830,U21259
0,22,UP897905,U21259
0,22,UP898069,U21259
0,22,UP898126,U21259
0,22,UP898356,U21259
0,22,UP898548,U21259
0,22,UP898707,U21259
0,22,UP898782,U21259
0,22,UP898793,U21259
0,22,UP898807,U21259
0,22,UP898862,U21259
0,22,UP898888,U21259
0,22,UP899044,U21259
0,22,UP899161,U21259
0,22,UP899210,U21259
0,22,UP899244,U21259
0,22,UP899251,U21259
0,22,UP899413,U21259
0,22,UP899526,U21259
0,22,UP899549,U21259
0,22,UP899590,U21259
0,22,UP899670,U21259
0,22,UP899802,U21259
0,22,UP899908,U21259
0,22,UP899924,U21259
0,22,UP899929,U21259
0,22,UP899999,U21259
0,22,UP900217,U21259
0,22,UP900263,U21259
0,22,UP900264,U21259
0,22,UP900306,U21259
0,22,UP900337,U21259
0,22,UP900360,U21259
0,22,UP900418,U21259
0,22,UP900419,U21259
0,22,UP900420,U21259
0,22,UP900424,U21259
0,22,UP900426,U21259
0,22,UP900479,U21259
0,22,UP900750,U21259
0,22,UP900822,U21259
0,22,UP900921,U21259
0,22,UP900939,U21259
0,22,UP900947,U21259
0,22,UP900993,U21259
0,22,UP901100,U21259
0,22,UP901126,U21259
0,22,UP901155,U21259
0,22,UP901212,U21259
0,22,UP901242,U21259
0,22,UP901253,U21259
0,22,UP901333,U21259
0,22,UP901347,U21259
0,22,UP901354,U21259
0,22,UP901378,U21259
0,22,UP901407,U21259
0,22,UP901476,U21259
0,22,UP901597,U21259
0,22,UP901838,U21259
0,22,UP902046,U21259
0,22,UP902059,U21259
0,22,UP902165,U21259
0,22,UP902229,U21259
0,22,UP902236,U21259
0,22,UP902282,U21259
0,22,UP902377,U21259
0,22,UP902949,U21259
0,22,UP903024,U21259
0,22,UP903466,U21259
0,22,UP903492,U21259
0,22,UP903749,U21259
0,22,UP903809,U21259
0,22,UP903868,U21259
0,22,UP903981,U21259
0,22,UP904007,U21259
0,22,UP904082,U21259
0,22,UP904088,U21259
0,22,UP904234,U21259
0,22,UP904254,U21259
0,22,UP904274,U21259
0,22,UP904277,U21259
0,22,UP904528,U21259
0,22,UP904731,U21259
0,22,UP904749,U21259
0,22,UP904825,U21259
0,22,UP904935,U21259
0,22,UP904949,U21259
0,22,UP904956,U21259
0,22,UP904965,U21259
0,22,UP905008,U21259
0,22,UP905189,U21259
0,22,UP905276,U21259
0,22,UP905352,U21259
0,22,UP905446,U21259
0,22,UP905851,U21259
0,22,UP905966,U21259
0,22,UP905968,U21259
0,22,UP905969,U21259
0,22,UP905970,U21259
0,22,UP906558,U21259
0,22,UP907723,U21259
0,22,UP908042,U21259
0,22,UP908383,U21259
0,22,UP908456,U21259
0,22,UP909132,U21259
0,22,UP909201,U21259
0,22,UP909528,U21259
0,22,UP911168,U21259
0,22,UP911248,U21259
0,22,UP911946,U21259
0,22,UP912255,U21259
0,22,UP912289,U21259
0,22,UP913045,U21259
0,22,UP914354,U21259
0,22,UP914732,U21259
0,22,UP915469,U21259
0,22,UP915976,U21259
0,22,UP916282,U21259
0,22,UP916909,U21259
0,22,UP917082,U21259
0,22,UP917251,U21259
0,22,UP917565,U21259
0,22,UP917725,U21259
0,22,UP918289,U21259
0,22,UP918383,U21259
0,22,UP918897,U21259
0,22,UP918906,U21259
0,22,UP918968,U21259
0,22,UP919029,U21259
0,22,UP919739,U21259
0,22,UP919983,U21259
0,22,UP342601,U21260
0,22,UP669442,U21260
0,22,UP700478,U21260
0,22,UP734426,U21260
0,22,UP744872,U21260
0,22,UP773284,U21260
0,22,UP783374,U21260
0,22,UP786997,U21260
0,22,UP803453,U21260
0,22,UP804697,U21260
0,22,UP811440,U21260
0,22,UP811706,U21260
0,22,UP815963,U21260
0,22,UP819886,U21260
0,22,UP821488,U21260
0,22,UP822200,U21260
0,22,UP825571,U21260
0,22,UP827531,U21260
0,22,UP828846,U21260
0,22,UP833998,U21260
0,22,UP837345,U21260
0,22,UP839664,U21260
0,22,UP841394,U21260
0,22,UP844808,U21260
0,22,UP845111,U21260
0,22,UP845480,U21260
0,22,UP845706,U21260
0,22,UP846201,U21260
0,22,UP847232,U21260
0,22,UP847948,U21260
0,22,UP849028,U21260
0,22,UP849245,U21260
0,22,UP850149,U21260
0,22,UP850702,U21260
0,22,UP852632,U21260
0,22,UP853008,U21260
0,22,UP853640,U21260
0,22,UP854076,U21260
0,22,UP855232,U21260
0,22,UP855611,U21260
0,22,UP855877,U21260
0,22,UP857429,U21260
0,22,UP858234,U21260
0,22,UP859011,U21260
0,22,UP859054,U21260
0,22,UP859505,U21260
0,22,UP859864,U21260
0,22,UP860785,U21260
0,22,UP861334,U21260
0,22,UP861737,U21260
0,22,UP862031,U21260
0,22,UP864663,U21260
0,22,UP865658,U21260
0,22,UP866825,U21260
0,22,UP867388,U21260
0,22,UP867587,U21260
0,22,UP867930,U21260
0,22,UP869994,U21260
0,22,UP870699,U21260
0,22,UP873521,U21260
0,22,UP876210,U21260
0,22,UP876955,U21260
0,22,UP877281,U21260
0,22,UP877496,U21260
0,22,UP878283,U21260
0,22,UP878921,U21260
0,22,UP879016,U21260
0,22,UP879591,U21260
0,22,UP879792,U21260
0,22,UP879811,U21260
0,22,UP879816,U21260
0,22,UP879821,U21260
0,22,UP879907,U21260
0,22,UP879911,U21260
0,22,UP880004,U21260
0,22,UP880076,U21260
0,22,UP880083,U21260
0,22,UP880140,U21260
0,22,UP880665,U21260
0,22,UP880828,U21260
0,22,UP880932,U21260
0,22,UP880942,U21260
0,22,UP881046,U21260
0,22,UP881056,U21260
0,22,UP881292,U21260
0,22,UP881340,U21260
0,22,UP881422,U21260
0,22,UP881706,U21260
0,22,UP881739,U21260
0,22,UP881791,U21260
0,22,UP881889,U21260
0,22,UP881929,U21260
0,22,UP882487,U21260
0,22,UP882732,U21260
0,22,UP882734,U21260
0,22,UP882836,U21260
0,22,UP883442,U21260
0,22,UP883527,U21260
0,22,UP883548,U21260
0,22,UP883604,U21260
0,22,UP883805,U21260
0,22,UP883852,U21260
0,22,UP883976,U21260
0,22,UP884253,U21260
0,22,UP884392,U21260
0,22,UP884575,U21260
0,22,UP884825,U21260
0,22,UP885000,U21260
0,22,UP885013,U21260
0,22,UP885121,U21260
0,22,UP885140,U21260
0,22,UP885188,U21260
0,22,UP885261,U21260
0,22,UP885355,U21260
0,22,UP885417,U21260
0,22,UP885480,U21260
0,22,UP885516,U21260
0,22,UP885571,U21260
0,22,UP885638,U21260
0,22,UP885640,U21260
0,22,UP885642,U21260
0,22,UP885709,U21260
0,22,UP885799,U21260
0,22,UP885800,U21260
0,22,UP886096,U21260
0,22,UP886226,U21260
0,22,UP886472,U21260
0,22,UP886526,U21260
0,22,UP886790,U21260
0,22,UP886833,U21260
0,22,UP886960,U21260
0,22,UP887062,U21260
0,22,UP887192,U21260
0,22,UP887397,U21260
0,22,UP887818,U21260
0,22,UP887875,U21260
0,22,UP888009,U21260
0,22,UP888193,U21260
0,22,UP888395,U21260
0,22,UP888470,U21260
0,22,UP888489,U21260
0,22,UP888495,U21260
0,22,UP888588,U21260
0,22,UP888808,U21260
0,22,UP889198,U21260
0,22,UP889335,U21260
0,22,UP889369,U21260
0,22,UP889518,U21260
0,22,UP889519,U21260
0,22,UP889549,U21260
0,22,UP889557,U21260
0,22,UP889658,U21260
0,22,UP889758,U21260
0,22,UP889767,U21260
0,22,UP889780,U21260
0,22,UP889823,U21260
0,22,UP889961,U21260
0,22,UP890078,U21260
0,22,UP890097,U21260
0,22,UP890098,U21260
0,22,UP890112,U21260
0,22,UP890197,U21260
0,22,UP890233,U21260
0,22,UP890294,U21260
0,22,UP890342,U21260
0,22,UP890420,U21260
0,22,UP890481,U21260
0,22,UP890493,U21260
0,22,UP890760,U21260
0,22,UP890831,U21260
0,22,UP890913,U21260
0,22,UP890986,U21260
0,22,UP891153,U21260
0,22,UP891155,U21260
0,22,UP891185,U21260
0,22,UP891226,U21260
0,22,UP891290,U21260
0,22,UP891330,U21260
0,22,UP891350,U21260
0,22,UP891439,U21260
0,22,UP891492,U21260
0,22,UP891550,U21260
0,22,UP891556,U21260
0,22,UP891651,U21260
0,22,UP891768,U21260
0,22,UP891884,U21260
0,22,UP891906,U21260
0,22,UP891973,U21260
0,22,UP892093,U21260
0,22,UP892405,U21260
0,22,UP892483,U21260
0,22,UP892525,U21260
0,22,UP892527,U21260
0,22,UP892538,U21260
0,22,UP892655,U21260
0,22,UP892802,U21260
0,22,UP892865,U21260
0,22,UP893038,U21260
0,22,UP893057,U21260
0,22,UP893263,U21260
0,22,UP893324,U21260
0,22,UP893327,U21260
0,22,UP893522,U21260
0,22,UP893572,U21260
0,22,UP893573,U21260
0,22,UP893788,U21260
0,22,UP893929,U21260
0,22,UP893940,U21260
0,22,UP894039,U21260
0,22,UP894074,U21260
0,22,UP894078,U21260
0,22,UP894248,U21260
0,22,UP894455,U21260
0,22,UP894547,U21260
0,22,UP894551,U21260
0,22,UP894808,U21260
0,22,UP894818,U21260
0,22,UP894881,U21260
0,22,UP894923,U21260
0,22,UP895059,U21260
0,22,UP895129,U21260
0,22,UP895221,U21260
0,22,UP895249,U21260
0,22,UP895338,U21260
0,22,UP895502,U21260
0,22,UP895563,U21260
0,22,UP895766,U21260
0,22,UP895793,U21260
0,22,UP895885,U21260
0,22,UP895937,U21260
0,22,UP895989,U21260
0,22,UP896020,U21260
0,22,UP896030,U21260
0,22,UP896088,U21260
0,22,UP896102,U21260
0,22,UP896106,U21260
0,22,UP896129,U21260
0,22,UP896145,U21260
0,22,UP896242,U21260
0,22,UP896287,U21260
0,22,UP896378,U21260
0,22,UP896391,U21260
0,22,UP896435,U21260
0,22,UP896450,U21260
0,22,UP896522,U21260
0,22,UP896605,U21260
0,22,UP896763,U21260
0,22,UP896779,U21260
0,22,UP896900,U21260
0,22,UP896919,U21260
0,22,UP896958,U21260
0,22,UP897167,U21260
0,22,UP897219,U21260
0,22,UP897298,U21260
0,22,UP897561,U21260
0,22,UP897663,U21260
0,22,UP897812,U21260
0,22,UP897821,U21260
0,22,UP897828,U21260
0,22,UP897830,U21260
0,22,UP897905,U21260
0,22,UP898069,U21260
0,22,UP898088,U21260
0,22,UP898126,U21260
0,22,UP898147,U21260
0,22,UP898158,U21260
0,22,UP898334,U21260
0,22,UP898356,U21260
0,22,UP898548,U21260
0,22,UP898668,U21260
0,22,UP898705,U21260
0,22,UP898707,U21260
0,22,UP898782,U21260
0,22,UP898793,U21260
0,22,UP898807,U21260
0,22,UP898813,U21260
0,22,UP898860,U21260
0,22,UP898862,U21260
0,22,UP898888,U21260
0,22,UP898927,U21260
0,22,UP898978,U21260
0,22,UP899044,U21260
0,22,UP899161,U21260
0,22,UP899210,U21260
0,22,UP899226,U21260
0,22,UP899244,U21260
0,22,UP899251,U21260
0,22,UP899413,U21260
0,22,UP899526,U21260
0,22,UP899536,U21260
0,22,UP899549,U21260
0,22,UP899590,U21260
0,22,UP899670,U21260
0,22,UP899802,U21260
0,22,UP899908,U21260
0,22,UP899924,U21260
0,22,UP899929,U21260
0,22,UP899999,U21260
0,22,UP900133,U21260
0,22,UP900217,U21260
0,22,UP900263,U21260
0,22,UP900264,U21260
0,22,UP900306,U21260
0,22,UP900337,U21260
0,22,UP900360,U21260
0,22,UP900418,U21260
0,22,UP900419,U21260
0,22,UP900420,U21260
0,22,UP900424,U21260
0,22,UP900426,U21260
0,22,UP900479,U21260
0,22,UP900750,U21260
0,22,UP900758,U21260
0,22,UP900804,U21260
0,22,UP900822,U21260
0,22,UP900921,U21260
0,22,UP900939,U21260
0,22,UP900947,U21260
0,22,UP900993,U21260
0,22,UP901022,U21260
0,22,UP901048,U21260
0,22,UP901100,U21260
0,22,UP901126,U21260
0,22,UP901212,U21260
0,22,UP901242,U21260
0,22,UP901253,U21260
0,22,UP901325,U21260
0,22,UP901333,U21260
0,22,UP901347,U21260
0,22,UP901354,U21260
0,22,UP901378,U21260
0,22,UP901407,U21260
0,22,UP901476,U21260
0,22,UP901482,U21260
0,22,UP901597,U21260
0,22,UP901720,U21260
0,22,UP901761,U21260
0,22,UP901838,U21260
0,22,UP902046,U21260
0,22,UP902059,U21260
0,22,UP902133,U21260
0,22,UP902165,U21260
0,22,UP902229,U21260
0,22,UP902236,U21260
0,22,UP902282,U21260
0,22,UP902376,U21260
0,22,UP902377,U21260
0,22,UP902795,U21260
0,22,UP902831,U21260
0,22,UP902949,U21260
0,22,UP903024,U21260
0,22,UP903466,U21260
0,22,UP903467,U21260
0,22,UP903492,U21260
0,22,UP903749,U21260
0,22,UP903809,U21260
0,22,UP903868,U21260
0,22,UP903981,U21260
0,22,UP904000,U21260
0,22,UP904007,U21260
0,22,UP904082,U21260
0,22,UP904088,U21260
0,22,UP904234,U21260
0,22,UP904254,U21260
0,22,UP904274,U21260
0,22,UP904277,U21260
0,22,UP904528,U21260
0,22,UP904594,U21260
0,22,UP904731,U21260
0,22,UP904749,U21260
0,22,UP904803,U21260
0,22,UP904825,U21260
0,22,UP904935,U21260
0,22,UP904949,U21260
0,22,UP904956,U21260
0,22,UP904965,U21260
0,22,UP904981,U21260
0,22,UP905008,U21260
0,22,UP905099,U21260
0,22,UP905189,U21260
0,22,UP905276,U21260
0,22,UP905352,U21260
0,22,UP905446,U21260
0,22,UP905851,U21260
0,22,UP905966,U21260
0,22,UP905968,U21260
0,22,UP905969,U21260
0,22,UP905970,U21260
0,22,UP906558,U21260
0,22,UP906651,U21260
0,22,UP907014,U21260
0,22,UP907723,U21260
0,22,UP908042,U21260
0,22,UP908383,U21260
0,22,UP908456,U21260
0,22,UP909132,U21260
0,22,UP909201,U21260
0,22,UP909528,U21260
0,22,UP910486,U21260
0,22,UP911168,U21260
0,22,UP911248,U21260
0,22,UP911732,U21260
0,22,UP911829,U21260
0,22,UP911946,U21260
0,22,UP912289,U21260
0,22,UP912346,U21260
0,22,UP912467,U21260
0,22,UP913045,U21260
0,22,UP914354,U21260
0,22,UP914470,U21260
0,22,UP914732,U21260
0,22,UP915469,U21260
0,22,UP915976,U21260
0,22,UP916282,U21260
0,22,UP916909,U21260
0,22,UP917082,U21260
0,22,UP917251,U21260
0,22,UP917523,U21260
0,22,UP917565,U21260
0,22,UP917725,U21260
0,22,UP918289,U21260
0,22,UP918296,U21260
0,22,UP918383,U21260
0,22,UP918897,U21260
0,22,UP918906,U21260
0,22,UP918968,U21260
0,22,UP919029,U21260
0,22,UP919739,U21260
0,22,UP919983,U21260
0,22,UP342601,U21261
0,22,UP669442,U21261
0,22,UP700478,U21261
0,22,UP734426,U21261
0,22,UP744872,U21261
0,22,UP773284,U21261
0,22,UP786997,U21261
0,22,UP803453,U21261
0,22,UP804697,U21261
0,22,UP809779,U21261
0,22,UP811440,U21261
0,22,UP811706,U21261
0,22,UP815963,U21261
0,22,UP822200,U21261
0,22,UP825571,U21261
0,22,UP827531,U21261
0,22,UP828846,U21261
0,22,UP833998,U21261
0,22,UP837345,U21261
0,22,UP839664,U21261
0,22,UP841394,U21261
0,22,UP844808,U21261
0,22,UP845480,U21261
0,22,UP845706,U21261
0,22,UP846201,U21261
0,22,UP847232,U21261
0,22,UP847948,U21261
0,22,UP849028,U21261
0,22,UP849245,U21261
0,22,UP850149,U21261
0,22,UP850702,U21261
0,22,UP850730,U21261
0,22,UP852274,U21261
0,22,UP852632,U21261
0,22,UP853008,U21261
0,22,UP853640,U21261
0,22,UP854076,U21261
0,22,UP854286,U21261
0,22,UP854931,U21261
0,22,UP855020,U21261
0,22,UP855232,U21261
0,22,UP855611,U21261
0,22,UP855877,U21261
0,22,UP857132,U21261
0,22,UP857429,U21261
0,22,UP858234,U21261
0,22,UP859011,U21261
0,22,UP859054,U21261
0,22,UP859505,U21261
0,22,UP859864,U21261
0,22,UP860785,U21261
0,22,UP861334,U21261
0,22,UP861507,U21261
0,22,UP861737,U21261
0,22,UP862031,U21261
0,22,UP864663,U21261
0,22,UP865251,U21261
0,22,UP866214,U21261
0,22,UP866825,U21261
0,22,UP867388,U21261
0,22,UP867587,U21261
0,22,UP867930,U21261
0,22,UP869994,U21261
0,22,UP870699,U21261
0,22,UP872417,U21261
0,22,UP876955,U21261
0,22,UP877281,U21261
0,22,UP878283,U21261
0,22,UP878921,U21261
0,22,UP879102,U21261
0,22,UP879542,U21261
0,22,UP879591,U21261
0,22,UP879792,U21261
0,22,UP879811,U21261
0,22,UP879816,U21261
0,22,UP879821,U21261
0,22,UP879911,U21261
0,22,UP880004,U21261
0,22,UP880076,U21261
0,22,UP880083,U21261
0,22,UP880140,U21261
0,22,UP880589,U21261
0,22,UP880665,U21261
0,22,UP880828,U21261
0,22,UP880932,U21261
0,22,UP880942,U21261
0,22,UP881046,U21261
0,22,UP881056,U21261
0,22,UP881292,U21261
0,22,UP881340,U21261
0,22,UP881422,U21261
0,22,UP881706,U21261
0,22,UP881739,U21261
0,22,UP881791,U21261
0,22,UP881929,U21261
0,22,UP882151,U21261
0,22,UP882487,U21261
0,22,UP882732,U21261
0,22,UP882734,U21261
0,22,UP882836,U21261
0,22,UP883442,U21261
0,22,UP883527,U21261
0,22,UP883548,U21261
0,22,UP883604,U21261
0,22,UP883852,U21261
0,22,UP883976,U21261
0,22,UP884253,U21261
0,22,UP884392,U21261
0,22,UP884575,U21261
0,22,UP884815,U21261
0,22,UP884825,U21261
0,22,UP885000,U21261
0,22,UP885013,U21261
0,22,UP885121,U21261
0,22,UP885140,U21261
0,22,UP885188,U21261
0,22,UP885355,U21261
0,22,UP885417,U21261
0,22,UP885480,U21261
0,22,UP885516,U21261
0,22,UP885571,U21261
0,22,UP885638,U21261
0,22,UP885640,U21261
0,22,UP885709,U21261
0,22,UP885799,U21261
0,22,UP885800,U21261
0,22,UP886096,U21261
0,22,UP886226,U21261
0,22,UP886526,U21261
0,22,UP886790,U21261
0,22,UP886960,U21261
0,22,UP887062,U21261
0,22,UP887192,U21261
0,22,UP887397,U21261
0,22,UP887818,U21261
0,22,UP887875,U21261
0,22,UP888009,U21261
0,22,UP888193,U21261
0,22,UP888395,U21261
0,22,UP888470,U21261
0,22,UP888489,U21261
0,22,UP888495,U21261
0,22,UP888588,U21261
0,22,UP888808,U21261
0,22,UP889198,U21261
0,22,UP889335,U21261
0,22,UP889369,U21261
0,22,UP889518,U21261
0,22,UP889549,U21261
0,22,UP889557,U21261
0,22,UP889658,U21261
0,22,UP889758,U21261
0,22,UP889767,U21261
0,22,UP889780,U21261
0,22,UP889823,U21261
0,22,UP890078,U21261
0,22,UP890097,U21261
0,22,UP890112,U21261
0,22,UP890197,U21261
0,22,UP890233,U21261
0,22,UP890294,U21261
0,22,UP890342,U21261
0,22,UP890420,U21261
0,22,UP890481,U21261
0,22,UP890493,U21261
0,22,UP890760,U21261
0,22,UP890831,U21261
0,22,UP890913,U21261
0,22,UP890986,U21261
0,22,UP891153,U21261
0,22,UP891155,U21261
0,22,UP891185,U21261
0,22,UP891226,U21261
0,22,UP891290,U21261
0,22,UP891330,U21261
0,22,UP891350,U21261
0,22,UP891439,U21261
0,22,UP891492,U21261
0,22,UP891550,U21261
0,22,UP891556,U21261
0,22,UP891651,U21261
0,22,UP891768,U21261
0,22,UP891884,U21261
0,22,UP891906,U21261
0,22,UP891973,U21261
0,22,UP892093,U21261
0,22,UP892405,U21261
0,22,UP892483,U21261
0,22,UP892525,U21261
0,22,UP892527,U21261
0,22,UP892655,U21261
0,22,UP892802,U21261
0,22,UP892865,U21261
0,22,UP893038,U21261
0,22,UP893057,U21261
0,22,UP893263,U21261
0,22,UP893324,U21261
0,22,UP893327,U21261
0,22,UP893522,U21261
0,22,UP893572,U21261
0,22,UP893573,U21261
0,22,UP893788,U21261
0,22,UP893929,U21261
0,22,UP893940,U21261
0,22,UP894039,U21261
0,22,UP894074,U21261
0,22,UP894078,U21261
0,22,UP894248,U21261
0,22,UP894455,U21261
0,22,UP894547,U21261
0,22,UP894551,U21261
0,22,UP894808,U21261
0,22,UP894818,U21261
0,22,UP894881,U21261
0,22,UP894923,U21261
0,22,UP895059,U21261
0,22,UP895129,U21261
0,22,UP895221,U21261
0,22,UP895249,U21261
0,22,UP895338,U21261
0,22,UP895502,U21261
0,22,UP895563,U21261
0,22,UP895766,U21261
0,22,UP895793,U21261
0,22,UP895823,U21261
0,22,UP895885,U21261
0,22,UP895937,U21261
0,22,UP895989,U21261
0,22,UP896020,U21261
0,22,UP896088,U21261
0,22,UP896102,U21261
0,22,UP896106,U21261
0,22,UP896129,U21261
0,22,UP896145,U21261
0,22,UP896242,U21261
0,22,UP896287,U21261
0,22,UP896378,U21261
0,22,UP896391,U21261
0,22,UP896435,U21261
0,22,UP896522,U21261
0,22,UP896605,U21261
0,22,UP896692,U21261
0,22,UP896763,U21261
0,22,UP896779,U21261
0,22,UP896900,U21261
0,22,UP896919,U21261
0,22,UP896958,U21261
0,22,UP897167,U21261
0,22,UP897219,U21261
0,22,UP897561,U21261
0,22,UP897663,U21261
0,22,UP897812,U21261
0,22,UP897821,U21261
0,22,UP897828,U21261
0,22,UP897905,U21261
0,22,UP898088,U21261
0,22,UP898126,U21261
0,22,UP898147,U21261
0,22,UP898158,U21261
0,22,UP898334,U21261
0,22,UP898548,U21261
0,22,UP898668,U21261
0,22,UP898705,U21261
0,22,UP898707,U21261
0,22,UP898782,U21261
0,22,UP898793,U21261
0,22,UP898807,U21261
0,22,UP898813,U21261
0,22,UP898860,U21261
0,22,UP898862,U21261
0,22,UP898888,U21261
0,22,UP898978,U21261
0,22,UP899044,U21261
0,22,UP899161,U21261
0,22,UP899210,U21261
0,22,UP899226,U21261
0,22,UP899244,U21261
0,22,UP899251,U21261
0,22,UP899413,U21261
0,22,UP899526,U21261
0,22,UP899536,U21261
0,22,UP899549,U21261
0,22,UP899590,U21261
0,22,UP899670,U21261
0,22,UP899802,U21261
0,22,UP899924,U21261
0,22,UP899929,U21261
0,22,UP899999,U21261
0,22,UP900217,U21261
0,22,UP900263,U21261
0,22,UP900264,U21261
0,22,UP900306,U21261
0,22,UP900337,U21261
0,22,UP900360,U21261
0,22,UP900420,U21261
0,22,UP900424,U21261
0,22,UP900426,U21261
0,22,UP900479,U21261
0,22,UP900758,U21261
0,22,UP900804,U21261
0,22,UP900822,U21261
0,22,UP900921,U21261
0,22,UP900939,U21261
0,22,UP900947,U21261
0,22,UP900993,U21261
0,22,UP901022,U21261
0,22,UP901048,U21261
0,22,UP901126,U21261
0,22,UP901155,U21261
0,22,UP901212,U21261
0,22,UP901242,U21261
0,22,UP901253,U21261
0,22,UP901325,U21261
0,22,UP901333,U21261
0,22,UP901354,U21261
0,22,UP901378,U21261
0,22,UP901407,U21261
0,22,UP901476,U21261
0,22,UP901482,U21261
0,22,UP901761,U21261
0,22,UP901838,U21261
0,22,UP902046,U21261
0,22,UP902059,U21261
0,22,UP902133,U21261
0,22,UP902236,U21261
0,22,UP902376,U21261
0,22,UP902377,U21261
0,22,UP902795,U21261
0,22,UP902831,U21261
0,22,UP903024,U21261
0,22,UP903466,U21261
0,22,UP903492,U21261
0,22,UP903749,U21261
0,22,UP903809,U21261
0,22,UP903868,U21261
0,22,UP903981,U21261
0,22,UP904000,U21261
0,22,UP904007,U21261
0,22,UP904082,U21261
0,22,UP904088,U21261
0,22,UP904254,U21261
0,22,UP904274,U21261
0,22,UP904277,U21261
0,22,UP904528,U21261
0,22,UP904594,U21261
0,22,UP904731,U21261
0,22,UP904749,U21261
0,22,UP904803,U21261
0,22,UP904825,U21261
0,22,UP904935,U21261
0,22,UP904949,U21261
0,22,UP904956,U21261
0,22,UP904965,U21261
0,22,UP904981,U21261
0,22,UP905008,U21261
0,22,UP905099,U21261
0,22,UP905189,U21261
0,22,UP905276,U21261
0,22,UP905352,U21261
0,22,UP905446,U21261
0,22,UP905851,U21261
0,22,UP905966,U21261
0,22,UP905968,U21261
0,22,UP905969,U21261
0,22,UP905970,U21261
0,22,UP906558,U21261
0,22,UP906651,U21261
0,22,UP907014,U21261
0,22,UP907723,U21261
0,22,UP908042,U21261
0,22,UP908456,U21261
0,22,UP909132,U21261
0,22,UP909201,U21261
0,22,UP909528,U21261
0,22,UP910486,U21261
0,22,UP911168,U21261
0,22,UP911248,U21261
0,22,UP911732,U21261
0,22,UP911829,U21261
0,22,UP911946,U21261
0,22,UP912289,U21261
0,22,UP912346,U21261
0,22,UP912467,U21261
0,22,UP913045,U21261
0,22,UP914181,U21261
0,22,UP914354,U21261
0,22,UP914470,U21261
0,22,UP914732,U21261
0,22,UP915469,U21261
0,22,UP915976,U21261
0,22,UP916282,U21261
0,22,UP916909,U21261
0,22,UP917082,U21261
0,22,UP917251,U21261
0,22,UP917523,U21261
0,22,UP917565,U21261
0,22,UP917725,U21261
0,22,UP918289,U21261
0,22,UP918296,U21261
0,22,UP918383,U21261
0,22,UP918897,U21261
0,22,UP918968,U21261
0,22,UP919029,U21261
0,22,UP919739,U21261
0,22,UP919983,U21261
0,22,UP342601,U21262
0,22,UP669442,U21262
0,22,UP700478,U21262
0,22,UP734426,U21262
0,22,UP744872,U21262
0,22,UP773284,U21262
0,22,UP786997,U21262
0,22,UP803453,U21262
0,22,UP804697,U21262
0,22,UP809779,U21262
0,22,UP811440,U21262
0,22,UP811706,U21262
0,22,UP815963,U21262
0,22,UP822200,U21262
0,22,UP825571,U21262
0,22,UP827531,U21262
0,22,UP828846,U21262
0,22,UP833998,U21262
0,22,UP837345,U21262
0,22,UP839664,U21262
0,22,UP844808,U21262
0,22,UP845480,U21262
0,22,UP845706,U21262
0,22,UP846201,U21262
0,22,UP847232,U21262
0,22,UP847948,U21262
