STUDENT_ID,UNIT CODE,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W14,W15,W16,W17,W18,W19,W21,W22,W23,W24,W25,W26
UP892538,U21259,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
UP891350,U21259,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
UP917725,U21259,0,0,0,1,0,1,0,0,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0
UP866214,U21259,0,2,0,2,2,2,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0
UP897905,U21259,0,0,0,0,1,1,0,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
UP887062,U21259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
UP847948,U21259,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0
UP899244,U21259,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
UP877281,U21259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP887397,U21259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP904965,U21259,0,1,0,0,2,1,0,2,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0
UP900419,U21259,0,1,0,1,1,2,0,1,0,1,2,1,1,2,2,1,0,0,0,0,0,0,0,0
UP821488,U21259,0,1,0,1,1,2,0,2,1,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0
UP894547,U21259,0,0,0,1,0,1,0,1,1,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0
UP892525,U21259,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
UP877496,U21259,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP900939,U21259,0,2,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
UP904234,U21259,0,2,0,0,0,2,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0
UP891768,U21259,0,0,0,2,1,0,0,1,2,0,1,2,1,2,2,1,0,0,0,0,0,0,0,0
UP901378,U21259,0,2,0,1,2,2,0,2,1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0
UP885709,U21259,0,1,0,2,2,2,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
UP908383,U21259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP901253,U21259,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP882836,U21259,0,1,0,2,2,1,0,2,2,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0
UP884392,U21259,0,1,0,2,1,1,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0
UP891791,U21259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP899210,U21259,0,0,0,0,0,1,0,0,2,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0
UP870699,U21259,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
UP901347,U21259,0,0,0,0,0,0,0,1,0,0,1,2,0,1,2,1,0,0,0,0,0,0,0,0
UP894808,U21259,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP905968,U21259,0,0,0,0,0,1,0,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0
UP841394,U21259,0,1,0,1,0,0,0,1,0,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0
UP895885,U21259,0,0,0,2,2,1,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0
UP895338,U21259,0,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
UP828846,U21259,0,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP890233,U21259,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
UP885013,U21259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP850702,U21259,0,1,0,1,1,1,0,1,1,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0
UP899924,U21259,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
UP894818,U21259,0,0,0,0,0,0,0,2,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0
UP885640,U21259,0,1,0,1,0,0,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0
UP899802,U21259,0,1,0,1,2,2,0,1,0,1,2,1,2,2,2,1,0,0,0,0,0,0,0,0
UP879591,U21259,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
UP903809,U21259,0,0,0,2,1,1,0,2,2,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0
UP883548,U21259,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP883527,U21259,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP858234,U21259,0,0,0,0,0,1,0,1,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0
UP912289,U21259,0,1,0,0,0,1,0,0,2,0,2,1,2,2,2,1,0,0,0,0,0,0,0,0
UP853008,U21259,0,0,0,1,1,1,0,1,2,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0
UP896450,U21259,0,0,0,0,1,1,0,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0
UP885642,U21259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP896692,U21259,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
UP880828,U21259,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP845480,U21259,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP904528,U21259,0,0,0,0,1,2,0,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0
UP803453,U21259,0,2,0,2,2,2,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0
UP892865,U21259,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
UP894881,U21259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP900306,U21259,0,0,0,0,1,0,0,2,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0
UP889961,U21259,0,0,0,1,2,2,0,2,1,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0
UP900420,U21259,0,1,0,1,2,2,0,2,2,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0
UP881791,U21259,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
UP879816,U21259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP909528,U21259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
UP891651,U21259,0,0,0,0,0,0,0,0,1,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0
UP900822,U21259,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP852640,U21259,0,2,0,1,1,1,0,2,2,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0
UP917565,U21259,0,1,0,1,2,2,0,2,1,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0
UP859505,U21259,0,1,0,2,0,2,0,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0
UP897812,U21259,0,1,0,2,2,2,0,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0
UP845111,U21259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP898793,U21259,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP837345,U21259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP904956,U21259,0,0,0,2,2,2,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0
UP900360,U21259,0,0,0,1,1,1,0,2,2,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0
UP819886,U21259,0,2,0,1,2,1,0,2,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0
UP894078,U21259,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
UP892483,U21259,0,0,0,1,1,0,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0
UP896102,U21259,0,2,0,2,2,2,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
UP903466,U21259,0,0,0,0,0,2,0,0,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0
UP891550,U21259,0,0,0,0,1,1,0,1,2,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0
UP901333,U21259,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
UP885516,U21259,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UP917082,U21259,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UP904088,U21259,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP889658,U21259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP867388,U21259,0,1,0,2,2,2,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0
UP883976,U21259,0,0,0,0,0,2,0,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0
UP890481,U21259,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UP899161,U21259,0,1,0,2,2,1,0,2,1,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0
UP869994,U21259,0,0,0,1,1,2,0,1,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0
UP901212,U21259,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
UP864663,U21259,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP911946,U21259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP905966,U21259,0,1,0,1,2,2,0,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0
UP839664,U21259,0,0,0,0,2,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0
UP895793,U21259,0,0,0,1,0,1,0,1,2,2,0,2,1,1,2,1,0,0,0,0,0,0,0,0
UP895059,U21259,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP899251,U21260,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
UP904965,U21260,0,1,0,0,2,1,0,1,1,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0
UP890986,U21260,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
UP885188,U21260,0,0,0,1,1,1,0,2,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0
UP837345,U21260,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP881340,U21260,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP898860,U21260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP853640,U21260,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP893929,U21260,0,1,0,1,0,1,0,2,2,0,2,2,1,1,2,1,0,0,0,0,0,0,0,0
UP901482,U21260,0,0,0,1,1,2,0,1,2,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0
UP896287,U21260,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
UP855877,U21260,0,1,0,2,2,2,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0
UP882732,U21260,0,0,0,0,0,1,0,1,0,0,1,2,1,1,2,1,0,0,0,0,0,0,0,0
UP845111,U21260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP895502,U21260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP891153,U21260,0,1,0,0,0,0,0,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0
UP896242,U21260,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
UP905970,U21260,0,1,0,1,1,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
UP899802,U21260,0,1,0,1,1,1,0,2,2,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0
UP900822,U21260,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
UP911248,U21260,0,0,0,1,0,2,0,1,1,2,1,2,0,1,2,1,0,0,0,0,0,0,0,0
UP901100,U21260,0,1,0,1,0,0,0,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
UP811440,U21260,0,1,0,0,2,1,0,1,1,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0
UP903466,U21260,0,0,0,0,1,1,0,1,1,2,1,2,1,1,1,2,0,0,0,0,0,0,0,0
UP887875,U21260,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
UP897821,U21260,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UP904528,U21260,0,2,0,1,2,2,0,2,1,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0
UP890233,U21260,0,0,0,0,2,2,0,0,2,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0
UP901126,U21260,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP891350,U21260,0,1,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP895249,U21260,0,0,0,1,2,0,0,1,2,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0
UP902949,U21260,0,1,0,2,1,1,0,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0
UP786997,U21260,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
UP859505,U21260,0,0,0,1,0,1,0,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
UP914470,U21260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP867388,U21260,0,0,0,2,2,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
UP894074,U21260,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
UP891884,U21260,0,0,0,1,2,1,0,1,0,2,1,2,1,2,0,1,0,0,0,0,0,0,0,0
UP900419,U21260,0,1,0,1,0,0,0,0,1,0,2,2,1,2,2,1,0,0,0,0,0,0,0,0
UP895129,U21260,0,1,0,0,2,2,0,1,1,2,0,1,2,0,1,2,0,0,0,0,0,0,0,0
UP914732,U21260,0,1,0,1,2,1,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0
UP822200,U21260,0,1,0,1,0,1,0,2,1,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0
UP734426,U21260,0,0,0,2,1,2,0,2,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0
UP889518,U21260,0,0,0,0,0,0,0,0,0,1,2,2,0,2,1,0,0,0,0,0,0,0,0,0
UP898548,U21260,0,1,0,1,1,2,0,1,1,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0
UP904981,U21260,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,2,0,0,0,0,0,0,0,0
UP901325,U21260,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0
UP908456,U21260,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0
UP900263,U21260,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UP896129,U21260,0,0,0,0,2,2,0,2,2,2,1,2,1,2,2,1,0,0,0,0,0,0,0,0
UP903868,U21260,0,0,0,1,1,1,0,1,0,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0
UP849028,U21260,0,0,0,0,2,1,0,2,2,0,1,2,1,1,2,1,0,0,0,0,0,0,0,0
UP901761,U21260,0,0,0,1,2,1,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0
UP890831,U21260,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0
UP893940,U21260,0,0,0,0,1,2,0,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0
UP885417,U21260,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP881422,U21260,0,1,0,2,2,2,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0
UP917082,U21260,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
UP879792,U21260,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP887062,U21260,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP886472,U21260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP891330,U21260,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
UP892538,U21260,0,0,0,0,0,1,0,0,1,2,0,1,1,2,2,2,0,0,0,0,0,0,0,0
UP900947,U21260,0,0,0,1,1,0,0,1,1,2,2,1,1,2,2,1,0,0,0,0,0,0,0,0
UP902376,U21260,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
UP917565,U21260,0,1,0,1,1,2,0,2,1,2,2,2,1,2,1,2,0,0,0,0,0,0,0,0
UP891155,U21260,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
UP846201,U21260,0,0,0,1,2,1,0,1,1,1,1,1,2,2,2,1,0,0,0,0,0,0,0,0
UP889961,U21260,0,0,0,1,1,2,0,2,2,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0
UP886226,U21260,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP899161,U21260,0,0,0,2,1,1,0,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
UP888470,U21260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
UP905851,U21260,0,0,0,0,0,1,0,2,1,1,1,2,1,2,1,2,0,0,0,0,0,0,0,0
UP917725,U21260,0,2,0,2,1,2,0,2,0,1,1,2,1,0,2,1,0,0,0,0,0,0,0,0
UP898334,U21260,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP898147,U21260,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
UP904825,U21260,0,1,0,1,0,1,0,0,1,1,0,1,2,0,2,1,0,0,0,0,0,0,0,0
UP890493,U21260,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP885000,U21260,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
UP881292,U21260,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP896900,U21260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP893788,U21260,0,1,0,2,2,1,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0
UP901476,U21260,0,0,0,0,2,0,0,2,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0
UP895338,U21260,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP855611,U21260,0,1,0,1,1,1,0,0,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0
UP879016,U21260,0,1,0,1,2,1,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
UP877281,U21260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP890760,U21260,0,1,0,1,1,2,0,1,2,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0
UP897663,U21260,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP896020,U21260,0,1,0,2,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
UP880932,U21260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP899670,U21260,0,0,0,2,1,2,0,2,1,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0
UP899226,U21260,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP909201,U21260,0,1,0,1,1,2,0,1,1,2,1,2,2,2,2,1,0,0,0,0,0,0,0,0
UP895989,U21260,0,1,0,0,1,0,0,1,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0
UP804697,U21260,0,1,0,1,1,2,0,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0
UP887192,U21260,0,1,0,0,2,1,0,1,2,2,1,2,1,1,2,1,0,0,0,0,0,0,0,0
UP897812,U21260,0,1,0,2,2,2,0,2,2,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0
UP904274,U21260,0,1,0,2,1,2,0,2,2,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0
UP889823,U21260,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
UP901720,U21260,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
UP885640,U21260,0,1,0,2,0,2,0,1,2,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0
UP901253,U21260,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP895563,U21260,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP889519,U21260,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP800002,U21260,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,2,1,0,0,0
UP895221,U21260,0,2,0,2,2,2,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0
UP902377,U21260,0,0,0,2,2,2,0,2,1,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0
UP910486,U21260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP862031,U21260,0,0,0,0,1,1,0,1,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0
UP892865,U21260,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
UP894039,U21260,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP891768,U21260,0,0,0,1,1,2,0,0,1,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0
UP897167,U21260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UP918289,U21260,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
UP900418,U21260,0,1,0,1,0,0,0,0,1,2,1,0,1,2,2,1,0,0,0,0,0,0,0,0
UP885571,U21260,0,0,0,0,2,0,0,1,0,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0
UP914354,U21260,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
UP821488,U21260,0,1,0,2,1,2,0,1,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0
UP889369,U21260,0,2,0,0,0,2,0,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
UP898356,U21260,0,0,0,0,1,2,0,1,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
UP904956,U21260,0,0,0,2,2,2,0,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
UP898862,U21260,0,0,0,1,0,1,0,2,1,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0
UP904749,U21260,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
UP898158,U21260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP900133,U21260,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0
UP896106,U21260,0,1,0,1,1,1,0,0,1,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0
UP903809,U21260,0,0,0,1,1,1,0,1,2,2,1,2,0,2,1,2,0,0,0,0,0,0,0,0
UP900217,U21260,0,1,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0
UP884575,U21260,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
UP893572,U21260,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
UP885013,U21260,0,0,0,0,1,1,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UP879907,U21260,0,2,0,2,2,2,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
UP916282,U21260,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0
UP876955,U21260,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP885709,U21260,0,0,0,2,1,1,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
UP827531,U21260,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP867930,U21260,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP902795,U21260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP892525,U21260,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UP900939,U21260,0,2,0,2,1,1,0,2,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
UP900479,U21260,0,0,0,0,1,1,0,1,1,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0
UP917523,U21260,0,2,0,2,1,1,0,1,1,1,0,0,2,2,2,2,0,0,0,0,0,0,0,0
UP888495,U21260,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
UP844808,U21260,0,0,0,0,2,2,0,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0
UP890294,U21260,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
